State,Time (s),Time (ms),Pressure (Pa),Temperature ©,Temperature (C/100),Accel,Accel X,Accel Y,Accel Z,Batt Sense,Cut Sense 1,Cut Sense 2,Current Sense,Photoresistor
4,743.315,743315,102553,20.20793945,2020.793945,1.004467159,-0.643555,0.705078,0.3125,579,579,581,436,819
4,743.399,743399,102553,20.21098999,2021.098999,0.995382745,-0.645996,0.685059,0.322754,580,579,580,438,821
4,743.483,743483,102554,20.20819946,2020.819946,0.993088827,-0.663086,0.666992,0.318848,580,579,582,437,824
4,743.566,743566,102554,20.20982178,2020.982178,0.989749969,-0.64502,0.686523,0.303711,579,578,580,441,823
4,743.65,743650,102550,20.21124878,2021.124878,1.013132147,-0.628418,0.714844,0.347168,578,579,578,440,823
4,743.733,743733,102555,20.2118335,2021.18335,1.042643152,-0.793457,0.62793,0.251465,579,578,580,439,820
4,743.816,743816,102554,20.21352051,2021.352051,0.982935597,-0.652832,0.665527,0.311523,577,578,580,438,814
4,743.899,743899,102558,20.21624634,2021.624634,0.982187589,-0.663086,0.661621,0.29541,580,578,580,437,789
4,743.982,743982,102560,20.21631104,2021.631104,0.975215421,-0.650879,0.66748,0.286133,577,578,580,437,763
4,744.066,744066,102562,20.21657104,2021.657104,0.987486214,-0.668457,0.659668,0.305176,579,579,581,440,761
4,744.15,744150,102564,20.21618164,2021.618164,1.001070685,-0.697754,0.632812,0.338867,579,579,579,438,760
4,744.233,744233,102560,20.21689575,2021.689575,1.018707477,-0.666992,0.679688,0.361816,577,580,580,439,760
4,744.317,744317,102561,20.21786865,2021.786865,0.976126413,-0.624512,0.688965,0.296875,578,577,580,437,760
4,744.4,744400,102562,20.21994629,2021.994629,0.992248339,-0.660645,0.666992,0.321289,578,580,579,437,760
4,744.483,744483,102559,20.21949097,2021.949097,0.986408085,-0.662598,0.662598,0.308105,580,578,580,439,761
4,744.566,744566,102563,20.22065918,2022.065918,0.989248684,-0.661133,0.668945,0.306641,579,579,579,439,760
4,744.649,744649,102564,20.21864746,2021.864746,0.994626462,-0.662109,0.674805,0.309082,580,579,581,438,759
4,744.733,744733,102563,20.21949097,2021.949097,0.982072157,-0.651855,0.671875,0.296875,579,579,581,438,756
4,744.817,744817,102562,20.21949097,2021.949097,1.008649641,-0.669434,0.683105,0.320312,580,578,580,439,756
4,744.9,744900,102561,20.21897217,2021.897217,0.979043265,-0.660645,0.65918,0.295898,578,579,581,437,756
4,744.983,744983,102567,20.21910156,2021.910156,1.006226433,-0.66748,0.685059,0.3125,578,578,578,438,757
4,745.066,745066,102565,20.21845337,2021.845337,0.991810471,-0.653809,0.67627,0.314453,578,580,579,438,755
4,745.149,745149,102563,20.21624634,2021.624634,0.996953934,-0.666016,0.672363,0.313477,578,579,581,438,755
4,745.232,745232,102564,20.21728516,2021.728516,0.995007294,-0.658203,0.683105,0.300293,579,580,581,439,754
4,745.315,745315,102562,20.21845337,2021.845337,0.995961475,-0.66748,0.669434,0.313477,580,578,580,439,756
4,745.399,745399,102564,20.21514282,2021.514282,1.008652575,-0.672852,0.675293,0.32959,578,579,579,440,756
4,745.483,745483,102563,20.21494873,2021.494873,0.98870128,-0.658691,0.671875,0.303711,579,579,580,437,756
4,745.566,745566,102563,20.21611694,2021.611694,0.995384695,-0.664062,0.675781,0.305176,578,580,580,438,756
4,745.65,745650,102563,20.21566284,2021.566284,0.990074165,-0.668457,0.663086,0.306152,579,577,581,439,753
4,745.734,745734,102563,20.21462402,2021.462402,0.994624929,-0.658691,0.677246,0.311035,578,579,581,437,757
4,745.817,745817,102566,20.21598633,2021.598633,0.987537728,-0.660645,0.668457,0.303223,579,580,580,438,756
4,745.9,745900,102564,20.21339111,2021.339111,0.993040422,-0.657715,0.673828,0.31543,579,579,579,440,754
4,745.983,745983,102563,20.21488403,2021.488403,0.999884569,-0.665527,0.679199,0.309082,578,578,580,440,755
4,746.067,746067,102566,20.21339111,2021.339111,0.982942102,-0.656738,0.665527,0.303223,579,579,581,439,755
4,746.151,746151,102563,20.21404053,2021.404053,0.98758732,-0.654297,0.67627,0.299805,580,579,580,438,753
4,746.234,746234,102565,20.21449463,2021.449463,0.985157149,-0.655762,0.667969,0.307129,579,579,580,439,755
4,746.317,746317,102561,20.21481934,2021.481934,0.997231559,-0.666016,0.674805,0.309082,579,579,580,439,755
4,746.4,746400,102565,20.21410522,2021.410522,0.901740751,-0.614258,0.598633,0.27832,579,581,580,438,756
4,746.483,746483,102565,20.21248291,2021.248291,1.00003835,-0.658203,0.686523,0.309082,580,579,580,438,758
4,746.566,746566,102561,20.21579224,2021.579224,0.998892235,-0.666504,0.681152,0.299316,577,580,579,439,758
4,746.649,746649,102563,20.21559814,2021.559814,0.999322425,-0.665039,0.680176,0.306152,579,579,581,440,757
4,746.733,746733,102563,20.2131958,2021.31958,0.898283899,-0.600098,0.596191,0.302246,579,578,580,439,755
4,746.817,746817,102561,20.21520874,2021.520874,1.005056211,-0.672852,0.668945,0.331543,577,579,580,438,755
4,746.901,746901,102561,20.21468872,2021.468872,0.977162552,-0.646484,0.665039,0.307617,580,578,581,437,754
4,746.985,746985,102563,20.21566284,2021.566284,0.988957955,-0.665039,0.665527,0.304688,579,578,582,436,751
4,747.069,747069,102561,20.21838867,2021.838867,0.984780117,-0.655762,0.662598,0.317383,579,579,579,438,752
4,747.152,747152,102566,20.22014038,2022.014038,0.997045014,-0.660156,0.686523,0.294922,580,579,580,439,747
4,747.235,747235,102562,20.21780396,2021.780396,0.990647052,-0.660645,0.666016,0.318359,579,581,579,437,751
4,747.318,747318,102561,20.21864746,2021.864746,0.990886137,-0.658203,0.675781,0.303223,579,579,581,439,757
4,747.402,747402,102565,20.22052979,2022.052979,0.986417438,-0.65332,0.67041,0.311035,578,579,580,438,760
4,747.486,747486,102564,20.22228271,2022.228271,0.989766067,-0.654785,0.674805,0.309082,580,578,579,440,767
4,747.569,747569,102563,20.22481323,2022.481323,0.98690632,-0.658203,0.663574,0.316895,579,579,581,437,766
4,747.652,747652,102563,20.22280151,2022.280151,0.998639076,-0.666504,0.677734,0.306152,578,579,581,437,768
4,747.735,747735,102557,20.22494263,2022.494263,0.989896063,-0.659668,0.670898,0.307617,578,579,580,437,763
4,747.818,747818,102561,20.22474854,2022.474854,0.985348404,-0.655762,0.665527,0.312988,578,578,579,437,763
4,747.901,747901,102562,20.22624146,2022.624146,0.98407974,-0.654785,0.668457,0.304688,578,579,579,439,764
4,747.984,747984,102561,20.22396973,2022.396973,0.990003089,-0.657227,0.671875,0.311035,580,579,579,439,764
4,748.068,748068,102564,20.22364502,2022.364502,0.996421385,-0.660645,0.674805,0.317871,580,579,579,439,758
4,748.152,748152,102564,20.22143799,2022.143799,0.982920774,-0.647949,0.667969,0.316406,578,579,581,438,756
4,748.235,748235,102567,20.22137329,2022.137329,0.994116178,-0.668457,0.664551,0.315918,577,579,579,436,760
4,748.319,748319,102563,20.2222168,2022.22168,0.994542188,-0.656738,0.679688,0.30957,579,580,582,439,761
4,748.402,748402,102561,20.21929688,2021.929688,0.988319937,-0.666504,0.660156,0.311035,578,579,580,437,759
4,748.485,748485,102564,20.22078979,2022.078979,0.994824222,-0.65918,0.677734,0.30957,577,578,580,437,761
4,748.568,748568,102562,20.22040039,2022.040039,0.990910094,-0.663574,0.669434,0.305664,578,578,580,439,758
4,748.651,748651,102564,20.21975098,2021.975098,0.990313929,-0.653809,0.679199,0.303223,577,577,581,439,749
4,748.735,748735,102564,20.21793335,2021.793335,0.975603599,-0.652344,0.646484,0.329102,578,578,580,440,745
4,748.818,748818,102564,20.21845337,2021.845337,0.988478993,-0.650391,0.672852,0.318359,579,580,581,438,745
4,748.902,748902,102562,20.21598633,2021.598633,0.991325809,-0.65918,0.672363,0.310059,580,578,580,438,746
4,748.985,748985,102563,20.21475342,2021.475342,0.988153782,-0.645996,0.680664,0.30957,578,579,579,438,746
4,749.068,749068,102566,20.21345581,2021.345581,0.987085081,-0.657227,0.665039,0.316406,579,580,579,436,748
4,749.151,749151,102563,20.21410522,2021.410522,0.991266207,-0.658203,0.671875,0.312988,579,578,580,438,747
4,749.234,749234,102563,20.21287231,2021.287231,0.991835981,-0.65918,0.67334,0.30957,578,580,581,440,747
4,749.317,749317,102561,20.21404053,2021.404053,0.993070897,-0.657227,0.674805,0.314453,579,580,580,439,749
4,749.401,749401,102560,20.21300171,2021.300171,0.989323106,-0.655273,0.671875,0.312988,578,579,580,439,751
4,749.485,749485,102560,20.21060059,2021.060059,0.991010826,-0.664551,0.664062,0.31543,579,579,579,438,754
4,749.569,749569,102562,20.21157349,2021.157349,0.995275683,-0.664551,0.67041,0.31543,577,579,579,438,754
4,749.653,749653,102561,20.212677,2021.2677,0.991909201,-0.659668,0.671387,0.312988,580,578,580,439,758
4,749.736,749736,102561,20.21027588,2021.027588,0.991435814,-0.657227,0.672852,0.313477,579,578,580,439,761
4,749.819,749819,102562,20.21014648,2021.014648,0.988657488,-0.65918,0.667969,0.311035,579,578,580,438,764
4,749.902,749902,102563,20.2113147,2021.13147,0.988995568,-0.653809,0.672363,0.313965,578,579,580,438,763
4,749.985,749985,102559,20.21079468,2021.079468,0.993996106,-0.664551,0.672363,0.307129,578,579,580,437,762
4,750.069,750069,102561,20.21014648,2021.014648,0.988680746,-0.65918,0.668457,0.310059,579,579,579,438,762
4,750.153,750153,102565,20.20917236,2020.917236,0.993643941,-0.664062,0.674316,0.302734,577,580,580,439,761
4,750.237,750237,102563,20.20592773,2020.592773,0.988265595,-0.654297,0.669434,0.316895,577,579,580,439,760
4,750.321,750321,102563,20.20579712,2020.579712,1.002680521,-0.664551,0.683594,0.310547,580,577,579,438,759
4,750.404,750404,102563,20.20696533,2020.696533,0.983166066,-0.65918,0.664551,0.300781,577,578,580,438,762
4,750.487,750487,102561,20.20553833,2020.553833,0.997995086,-0.657715,0.685547,0.305664,579,579,580,440,761
4,750.57,750570,102565,20.20540771,2020.540771,1.124042253,-0.726074,0.777832,0.362305,579,578,579,437,763
4,750.653,750653,102563,20.20475952,2020.475952,1.006650074,-0.664551,0.700684,0.28418,579,580,580,439,762
4,750.737,750737,102562,20.20404541,2020.404541,0.984096925,-0.655762,0.667969,0.303711,578,579,580,439,766
4,750.821,750821,102558,20.20346069,2020.346069,0.995626618,-0.658691,0.681152,0.305664,579,579,581,438,764
4,750.904,750904,102563,20.2027478,2020.27478,0.988879257,-0.65332,0.669434,0.320801,578,579,580,439,765
4,750.987,750987,102560,20.20352661,2020.352661,0.98700245,-0.649902,0.674805,0.310547,578,579,581,438,763
4,751.07,751070,102559,20.2023584,2020.23584,0.99621761,-0.665527,0.67334,0.310059,580,579,580,439,760
4,751.153,751153,102560,20.20157959,2020.157959,0.995387711,-0.662109,0.674805,0.311523,578,577,579,436,754
4,751.236,751236,102562,20.20073486,2020.073486,0.992739773,-0.662598,0.67041,0.311523,578,578,581,440,750
4,751.319,751319,102561,20.20125488,2020.125488,0.995138394,-0.664551,0.673828,0.307617,580,578,581,438,745
4,751.403,751403,102556,20.19982666,2019.982666,0.992642046,-0.65332,0.677734,0.314941,579,580,581,438,743
4,751.487,751487,102564,20.20041138,2020.041138,1.005003226,-0.676758,0.676758,0.306641,579,580,579,439,749
4,751.57,751570,102565,20.19833374,2019.833374,0.993625387,-0.655762,0.680176,0.307617,580,580,580,439,757
4,751.653,751653,102562,20.20015137,2020.015137,0.991695938,-0.663086,0.67041,0.307129,577,578,579,437,762
4,751.736,751736,102556,20.20041138,2020.041138,0.988053786,-0.658203,0.668945,0.309082,579,577,582,437,760
4,751.819,751819,102559,20.20093018,2020.093018,0.994590618,-0.663086,0.669922,0.317383,578,577,578,439,762
4,751.902,751902,102558,20.20015137,2020.015137,0.993153136,-0.662109,0.675293,0.303223,580,577,579,438,762
4,751.985,751985,102565,20.19872314,2019.872314,0.99552308,-0.662598,0.676758,0.306641,578,578,579,440,760
4,752.069,752069,102563,20.19736084,2019.736084,0.99087874,-0.662109,0.666992,0.313965,579,578,579,438,757
4,752.153,752153,102561,20.19684204,2019.684204,0.989631454,-0.656738,0.670898,0.312988,579,579,579,438,757
4,752.236,752236,102561,20.19521851,2019.521851,0.995242847,-0.668457,0.669434,0.309082,578,577,580,438,758
4,752.319,752319,102560,20.1947644,2019.47644,0.986492696,-0.654297,0.667969,0.314453,579,577,582,439,756
4,752.402,752402,102561,20.1947644,2019.47644,1.001211818,-0.669922,0.674805,0.313477,580,579,579,438,756
4,752.485,752485,102561,20.19606323,2019.606323,0.976999081,-0.643555,0.666504,0.310059,579,579,579,438,754
4,752.568,752568,102562,20.19703613,2019.703613,0.992409195,-0.65625,0.669434,0.325684,580,580,579,437,756
4,752.651,752651,102559,20.1934668,2019.34668,0.986259163,-0.657227,0.66748,0.308594,578,580,580,437,755
4,752.734,752734,102561,20.19359619,2019.359619,0.994029571,-0.65918,0.669434,0.324707,579,579,580,439,758
4,752.817,752817,102561,20.19671143,2019.671143,0.995313653,-0.665039,0.673828,0.307129,579,579,580,438,752
4,752.9,752900,102558,20.19651733,2019.651733,0.987746116,-0.65918,0.664551,0.31543,579,580,581,439,747
4,752.983,752983,102565,20.19586792,2019.586792,0.994567471,-0.645996,0.674805,0.341309,578,579,579,438,747
4,753.067,753067,102562,20.1944397,2019.44397,0.991032851,-0.675293,0.655273,0.311035,578,581,579,437,743
4,753.15,753150,102565,20.1937915,2019.37915,0.994738133,-0.652344,0.679688,0.319336,579,580,580,438,742
4,753.233,753233,102563,20.19320679,2019.320679,0.989663644,-0.66748,0.656738,0.320312,579,580,580,438,740
4,753.316,753316,102563,20.19268799,2019.268799,0.99203961,-0.650879,0.679199,0.314941,577,578,580,437,739
4,753.4,753400,102565,20.18885864,2018.885864,0.993842841,-0.660156,0.672852,0.314941,578,578,580,438,736
4,753.484,753484,102565,20.19002686,2019.002686,0.987027331,-0.647461,0.672852,0.319824,576,579,580,439,736
4,753.567,753567,102562,20.18931274,2018.931274,0.98426344,-0.65625,0.665039,0.30957,577,578,581,437,737
4,753.65,753650,102565,20.18840454,2018.840454,0.994065558,-0.657715,0.678711,0.308105,579,579,579,438,737
4,753.733,753733,102565,20.18606812,2018.606812,0.987350938,-0.656738,0.663574,0.321289,578,579,580,438,736
4,753.817,753817,102566,20.1844458,2018.44458,0.98918853,-0.662598,0.666504,0.308594,579,580,580,438,736
4,753.9,753900,102565,20.18191406,2018.191406,0.993525471,-0.65918,0.67334,0.314941,580,580,580,437,731
4,753.983,753983,102563,20.18087646,2018.087646,0.996223992,-0.658691,0.674805,0.321289,579,580,581,437,728
4,754.067,754067,102564,20.17808594,2017.808594,0.985053677,-0.661621,0.660645,0.310059,579,580,580,440,728
4,754.151,754151,102565,20.17691772,2017.691772,0.985537001,-0.654297,0.67041,0.306152,578,577,579,438,727
4,754.234,754234,102562,20.17613892,2017.613892,0.984866296,-0.653809,0.666504,0.313477,579,578,579,436,730
4,754.317,754317,102563,20.17256836,2017.256836,1.005426663,-0.66748,0.688477,0.302246,577,579,580,437,730
4,754.4,754400,102565,20.17237427,2017.237427,0.98682691,-0.655273,0.67334,0.301758,579,579,581,438,730
4,754.483,754483,102564,20.17237427,2017.237427,0.995817841,-0.660645,0.67041,0.325195,578,580,579,438,731
4,754.566,754566,102559,20.16938843,2016.938843,0.992134312,-0.655273,0.675781,0.313477,579,580,580,439,730
4,754.649,754649,102568,20.16893433,2016.893433,0.976824584,-0.652832,0.659668,0.304688,579,577,580,439,730
4,754.733,754733,102564,20.1666626,2016.66626,0.982823739,-0.655762,0.660156,0.316406,578,579,581,438,729
4,754.817,754817,102563,20.16718262,2016.718262,0.992657442,-0.651855,0.674316,0.325195,578,578,580,438,728
4,754.9,754900,102565,20.16341797,2016.341797,0.990721043,-0.666016,0.663086,0.313477,578,578,580,440,728
4,754.983,754983,102565,20.16419678,2016.419678,0.984234333,-0.657227,0.663574,0.310547,580,579,580,440,732
4,755.066,755066,102560,20.16426147,2016.426147,1.01559406,-0.681641,0.683594,0.31543,580,577,580,437,737
4,755.149,755149,102565,20.16108154,2016.108154,1.015289458,-0.657227,0.705566,0.317871,578,579,580,437,745
4,755.232,755232,102559,20.16049805,2016.049805,1.028567464,-0.664062,0.70459,0.347168,579,579,579,438,765
4,755.315,755315,102560,20.15829102,2015.829102,0.991923766,-0.662598,0.665039,0.320312,578,577,579,439,767
4,755.399,755399,102557,20.1562793,2015.62793,0.992896825,-0.65918,0.681641,0.294434,580,578,578,437,763
4,755.483,755483,102560,20.15556519,2015.556519,0.983197936,-0.65918,0.665039,0.299805,578,577,579,437,761
4,755.566,755566,102563,20.1567334,2015.67334,0.989142831,-0.648438,0.680664,0.307617,578,578,580,440,764
4,755.649,755649,102559,20.15692749,2015.692749,0.988993238,-0.657227,0.672852,0.305664,578,579,580,439,761
4,755.733,755733,102559,20.15413696,2015.413696,0.994058987,-0.663086,0.680176,0.292969,580,580,579,438,767
4,755.816,755816,102557,20.15335815,2015.335815,1.00523102,-0.678711,0.688477,0.275391,578,579,580,439,814
4,755.899,755899,102553,20.15465698,2015.465698,0.986756064,-0.655273,0.679199,0.288086,578,579,579,438,816
4,755.982,755982,102554,20.15446167,2015.446167,0.987722398,-0.653809,0.66748,0.320312,578,578,580,438,822
4,756.066,756066,102558,20.15381226,2015.381226,1.006409076,-0.663574,0.720703,0.230469,579,579,579,438,819
4,756.15,756150,102554,20.15575928,2015.575928,0.989732463,-0.662598,0.677246,0.286133,580,579,579,437,818
4,756.233,756233,102556,20.15653809,2015.653809,0.992307648,-0.681152,0.659668,0.29248,579,579,579,437,818
4,756.317,756317,102555,20.15575928,2015.575928,0.97713407,-0.652832,0.637207,0.350098,580,578,580,438,819
4,756.401,756401,102553,20.15777222,2015.777222,0.981121027,-0.644043,0.671387,0.311523,579,578,579,437,825
4,756.484,756484,102551,20.15939453,2015.939453,0.995476984,-0.673828,0.669922,0.296875,580,578,580,436,827
4,756.567,756567,102551,20.16075684,2016.075684,0.978063401,-0.662109,0.65625,0.295898,579,578,581,438,828
4,756.65,756650,102551,20.16348267,2016.348267,0.993903702,-0.671875,0.67041,0.294922,578,580,580,438,829
4,756.734,756734,102552,20.16302856,2016.302856,0.990430618,-0.661133,0.67334,0.300781,579,579,580,438,829
4,756.817,756817,102554,20.16283447,2016.283447,0.992922601,-0.66748,0.67334,0.294922,578,578,579,438,829
4,756.9,756900,102551,20.16549438,2016.549438,0.990175257,-0.661621,0.671387,0.303223,579,577,579,437,828
4,756.983,756983,102552,20.16335327,2016.335327,0.991764673,-0.664551,0.674316,0.29541,580,579,580,437,828
4,757.066,757066,102548,20.1660791,2016.60791,0.992713878,-0.67334,0.668457,0.291992,578,578,580,439,829
4,757.149,757149,102553,20.1665332,2016.65332,0.994286848,-0.664062,0.681641,0.288086,579,580,582,439,830
4,757.232,757232,102552,20.1669873,2016.69873,0.987258556,-0.65918,0.673828,0.293457,578,578,580,438,830
4,757.315,757315,102547,20.16763672,2016.763672,0.983212968,-0.662109,0.664551,0.294434,580,579,581,437,830
4,757.399,757399,102546,20.167052,2016.7052,0.996726269,-0.67041,0.677734,0.291016,579,580,581,438,831
4,757.482,757482,102547,20.16783081,2016.783081,0.988352689,-0.655762,0.67334,0.305664,579,580,580,439,831
4,757.565,757565,102551,20.16783081,2016.783081,0.9983763,-0.674316,0.674805,0.294434,578,579,579,438,830
4,757.648,757648,102554,20.16841553,2016.841553,1.011179848,-0.68457,0.667969,0.328125,580,579,581,439,832
4,757.731,757731,102550,20.17016724,2017.016724,0.990970519,-0.662109,0.673828,0.299316,578,579,580,438,831
4,757.814,757814,102550,20.16835083,2016.835083,1.002135335,-0.674805,0.677734,0.299316,578,579,579,436,832
4,757.897,757897,102556,20.16757202,2016.757202,0.99344465,-0.666504,0.671387,0.303223,579,578,580,439,832
4,757.98,757980,102551,20.16841553,2016.841553,0.987921552,-0.654297,0.676758,0.299805,579,579,580,438,830
4,758.064,758064,102554,20.16990845,2016.990845,0.994564411,-0.672852,0.67041,0.294922,578,578,580,439,830
4,758.148,758148,102549,20.16770142,2016.770142,0.996818282,-0.665039,0.67627,0.306641,578,577,579,437,830
4,758.232,758232,102551,20.16938843,2016.938843,0.987055691,-0.665039,0.666016,0.297363,579,577,580,439,829
4,758.315,758315,102550,20.16919434,2016.919434,0.989159029,-0.658203,0.672363,0.305176,579,579,579,440,831
4,758.399,758399,102552,20.16958374,2016.958374,0.990734102,-0.666992,0.674805,0.285156,579,578,579,438,831
4,758.482,758482,102550,20.16886963,2016.886963,0.985580693,-0.649414,0.674316,0.308105,578,579,581,439,830
4,758.566,758566,102548,20.16815552,2016.815552,0.996537818,-0.669922,0.674316,0.299316,580,579,579,440,831
4,758.65,758650,102554,20.1669873,2016.69873,1.000756315,-0.678711,0.672852,0.296875,579,579,579,438,830
4,758.734,758734,102553,20.16627319,2016.627319,0.988710908,-0.660645,0.67041,0.302734,578,579,582,437,830
4,758.817,758817,102550,20.16925903,2016.925903,0.98779653,-0.675781,0.658203,0.292969,579,580,579,440,831
4,758.901,758901,102553,20.16718262,2016.718262,0.990859797,-0.67041,0.671387,0.285645,577,579,581,438,830
4,758.985,758985,102551,20.16627319,2016.627319,1.009097717,-0.677246,0.684082,0.302734,580,581,580,439,830
4,759.068,759068,102554,20.16380737,2016.380737,0.988513748,-0.670898,0.65918,0.304199,579,578,582,439,831
4,759.151,759151,102549,20.16530029,2016.530029,0.995899352,-0.667969,0.680176,0.288086,578,579,579,439,831
4,759.234,759234,102550,20.16575439,2016.575439,0.987907465,-0.657715,0.669434,0.308594,578,578,582,439,831
4,759.317,759317,102549,20.16770142,2016.770142,0.982907898,-0.656738,0.67627,0.27832,580,581,580,439,832
4,759.401,759401,102550,20.16633789,2016.633789,0.993136435,-0.660645,0.69043,0.270508,578,580,579,438,831
4,759.485,759485,102546,20.16458618,2016.458618,0.967001941,-0.655273,0.64209,0.305664,578,579,580,439,831
4,759.568,759568,102548,20.16685791,2016.685791,0.97846386,-0.645508,0.675293,0.291016,579,577,580,437,831
4,759.651,759651,102550,20.1665979,2016.65979,0.983759498,-0.67041,0.643555,0.322754,579,579,580,439,832
4,759.734,759734,102551,20.16646851,2016.646851,0.995546306,-0.663574,0.688965,0.275879,578,579,580,438,832
4,759.817,759817,102551,20.17042725,2017.042725,1.011407449,-0.684082,0.678711,0.307129,580,579,580,438,830
4,759.9,759900,102553,20.16958374,2016.958374,0.998774678,-0.674805,0.666504,0.312988,579,578,580,440,831
4,759.983,759983,102550,20.16867432,2016.867432,0.993150145,-0.676758,0.669434,0.283203,578,577,579,439,832
4,760.067,760067,102553,20.16951904,2016.951904,0.990373042,-0.670898,0.660156,0.308105,580,580,580,438,831
4,760.151,760151,102551,20.1660144,2016.60144,0.992763993,-0.658691,0.678711,0.301758,579,578,581,438,829
4,760.234,760234,102555,20.16770142,2016.770142,0.993458074,-0.67041,0.67334,0.290039,579,579,580,440,830
4,760.317,760317,102556,20.16822021,2016.822021,0.994010496,-0.664062,0.675293,0.301758,578,579,580,438,832
4,760.4,760400,102547,20.1660144,2016.60144,1.001623975,-0.673828,0.677734,0.299805,577,578,581,439,831
4,760.483,760483,102553,20.16646851,2016.646851,0.987175341,-0.65918,0.672852,0.29541,579,579,580,436,832
4,760.566,760566,102552,20.16478149,2016.478149,0.964236384,-0.645508,0.65918,0.280273,578,579,580,438,831
4,760.649,760649,102553,20.1662085,2016.62085,0.995804797,-0.664062,0.675293,0.307617,578,581,581,439,831
4,760.733,760733,102551,20.16542969,2016.542969,0.988752142,-0.659668,0.673828,0.297363,579,579,581,437,831
4,760.817,760817,102554,20.16309326,2016.309326,0.98851983,-0.666016,0.666992,0.297852,578,578,580,440,831
4,760.9,760900,102552,20.16224976,2016.224976,0.99357293,-0.657715,0.682129,0.298828,578,579,580,438,830
4,760.984,760984,102553,20.16341797,2016.341797,0.991456365,-0.666992,0.671875,0.294434,580,580,579,440,831
4,761.067,761067,102552,20.16205566,2016.205566,1.002326742,-0.668945,0.681641,0.304199,579,580,579,438,832
4,761.15,761150,102548,20.16134155,2016.134155,0.989948456,-0.666992,0.66748,0.299316,579,579,582,442,832
4,761.234,761234,102549,20.16257446,2016.257446,0.990843726,-0.664551,0.675293,0.290039,580,580,581,440,829
4,761.317,761317,102563,20.16413208,2016.413208,0.987053326,-0.661133,0.66748,0.302734,580,577,579,438,764
4,761.401,761401,102563,20.16160034,2016.160034,0.988270949,-0.666504,0.671875,0.284668,578,577,579,439,756
4,761.485,761485,102559,20.16205566,2016.205566,0.988006588,-0.650879,0.675781,0.30957,578,579,580,437,760
4,761.569,761569,102560,20.16049805,2016.049805,0.990568334,-0.667969,0.668945,0.295898,580,578,580,436,772
4,761.653,761653,102557,20.16166626,2016.166626,0.989984699,-0.649902,0.681152,0.306152,579,580,579,437,787
4,761.737,761737,102559,20.16108154,2016.108154,0.99101695,-0.669434,0.669434,0.292969,577,578,580,438,769
4,761.82,761820,102564,20.16036743,2016.036743,0.997474953,-0.665527,0.676758,0.306641,579,579,580,437,754
4,761.903,761903,102563,20.16075684,2016.075684,1.000150083,-0.668457,0.686523,0.286621,579,579,582,437,756
4,761.986,761986,102563,20.16108154,2016.108154,1.009921492,-0.675781,0.682129,0.312988,578,578,580,437,779
4,762.07,762070,102556,20.15997803,2015.997803,0.992776561,-0.666016,0.672852,0.298828,580,578,579,439,818
4,762.153,762153,102553,20.15790161,2015.790161,0.990862314,-0.659668,0.674316,0.303223,578,579,580,438,834
4,762.236,762236,102553,20.1577063,2015.77063,0.989682744,-0.667969,0.67041,0.289551,578,580,581,437,835
4,762.319,762319,102550,20.15640869,2015.640869,0.993419399,-0.661621,0.682129,0.289551,578,578,579,439,836
4,762.402,762402,102555,20.15731689,2015.731689,0.991299627,-0.663574,0.670898,0.303711,580,579,580,439,834
4,762.485,762485,102549,20.15608398,2015.608398,0.968269492,-0.634766,0.678711,0.271973,578,580,581,441,836
4,762.568,762568,102552,20.1562793,2015.62793,0.994220959,-0.662109,0.677734,0.30127,578,579,580,439,835
4,762.651,762651,102548,20.15368286,2015.368286,0.988376217,-0.664551,0.668457,0.297363,579,580,580,438,836
4,762.735,762735,102548,20.15562988,2015.562988,0.986495282,-0.672363,0.662109,0.287598,577,578,579,438,834
4,762.818,762818,102551,20.15504639,2015.504639,0.98972365,-0.65918,0.67334,0.302734,579,578,580,437,835
4,762.901,762901,102548,20.15511108,2015.511108,0.987683708,-0.668945,0.664551,0.293945,581,579,580,439,836
4,762.984,762984,102552,20.15595459,2015.595459,0.98872803,-0.661621,0.671875,0.297363,579,578,580,437,835
4,763.067,763067,102554,20.15355347,2015.355347,0.990769859,-0.664551,0.672852,0.29541,580,577,579,438,836
4,763.15,763150,102552,20.15653809,2015.653809,0.983617414,-0.647949,0.690918,0.265137,578,578,579,438,835
4,763.233,763233,102548,20.15517578,2015.517578,0.981006071,-0.665039,0.654785,0.302246,580,579,580,437,835
4,763.316,763316,102546,20.15816162,2015.816162,0.993309477,-0.662598,0.678711,0.294922,578,577,580,439,833
4,763.4,763400,102550,20.15595459,2015.595459,0.998324066,-0.669922,0.671875,0.310547,578,577,579,437,834
4,763.484,763484,102554,20.15738281,2015.738281,1.001722418,-0.671387,0.685547,0.287598,577,579,578,439,835
4,763.568,763568,102551,20.15614868,2015.614868,0.989473633,-0.666016,0.667969,0.298828,578,578,582,439,834
4,763.651,763651,102550,20.15894043,2015.894043,0.964129926,-0.641113,0.675293,0.25,579,579,580,439,835
4,763.735,763735,102550,20.16023804,2016.023804,0.968791477,-0.648926,0.651855,0.304199,578,579,580,438,835
4,763.818,763818,102551,20.15880981,2015.880981,0.998780351,-0.666992,0.681152,0.297852,580,579,582,437,835
4,763.901,763901,102546,20.16004272,2016.004272,0.986164624,-0.670898,0.657227,0.300781,579,578,581,437,834
